name,id,id_movie
Ardustry Entertainment,26281,584
Vif Babelsberger Filmproduktion Gmbh & Co. Dritte Kg,5756,39125
P'Artisan Filmproduktion Gmbh,5757,39125
Daybreak Pictures Ltd.,5758,39125
South Pacific Pictures,654,1088
Paramount Pictures,4,5921
Solar Productions,599,5921
Embassy Pictures,44730,5921
Milestone Productions,77,47423
Golden Princess Film Production Limited,6213,47423
John Woo Film Production,6214,47423
Metro-Goldwyn-Mayer (Mgm),8411,43239
Walt Disney Productions,3166,32140
Cinema Center Films,3070,14676
Sandy Howard Productions,5538,14676
Canal+,5358,78281
La Sept Cinéma,16366,78281
Cuel Lavalette Productions,67892,78281
Batjac Productions,2532,21717
Pittsburgh Films,5790,29425
Filmgroup Productions,4821,28503
American International Pictures (Aip),9266,28503
Solar Productions,599,5920
Cinema Center Films,3070,5920
France 2 Cinéma,83,51391
Procirep,311,51391
Home Box Office (Hbo),3268,51391
Centre National De La Cinématographie (Cnc),18367,51391
Maha Productions,40409,51391
Batjac Productions,2532,26593
Cinema Center Films,3070,26593
Malabar,10696,26593
Channel Four Films,181,50285
New South Wales Film & Television Office,418,50285
Showtime Australia,2948,50285
Artist Services,73038,50285
Horizon Pictures,388,33564
Columbia Pictures Corporation,441,33564
Dover Productions,17843,33564
P.D.C.,68602,43361
Ofi,68603,43361
Rko Radio Pictures,6,6646
Columbia Pictures Corporation,441,38720
Mimosa Films,22285,147729
Universal International Pictures (Ui),10330,38732
Universal Pictures,33,15462
Universal International Pictures (Ui),10330,22386
Raoul Walsh Enterprises,17455,22386
Universal Pictures,33,43828
Columbia Pictures,5,11145
Universal Pictures,33,11145
Wildwood Enterprises,316,11145
Warner Bros.,6194,32328
United Productions Of America (Upa),8409,32328
Cinecittà,1042,47715
Rai - Radiotelevisione Italiana,46391,47715
Aljosha Production Company,78552,47715
Fernlyn,93146,47715
Coleytown,4970,29586
New Line Cinema,12,12629
Merchant Ivory Productions,2370,111815
Universal International Pictures (Ui),10330,25381
Universal Pictures,33,38800
Universal Pictures,33,21027
Hollywood Pictures,915,37264
Sandollar Productions,5842,37264
Touchstone Pictures,9195,11890
Silver Screen Partners Iv,10282,11890
Joseph S. Vecchio Entertainment,82572,11890
Touchstone Pictures,9195,36807
Universal Pictures,33,18721
Emi Films Ltd.,538,37662
Universal Pictures,33,11916
Malpaso Productions,171,11916
Sanen Productions,10812,11916
Universal International Pictures (Ui),10330,14551
Bewlay Bros.,5482,34759
Pennebaker Productions,10568,34759
Warner Bros.,6194,51426
Metro-Goldwyn-Mayer (Mgm),8411,42986
Vufku,25065,26317
Warner Bros.,6194,43490
Warner Bros.,6194,40683
Warner Bros.,6194,8092
Knickerbocker Films,54052,8092
Twentieth Century Fox Film Corporation,306,18200
The Mirisch Corporation,219,15925
The Associates & Aldrich Company,2595,32087
Twentieth Century Fox Film Corporation,306,290
Working Title Films,10163,290
Circle Films,11273,290
Spitfire Productions,11274,11463
Sogepaq,11955,2470
Animatógrafo,16320,2470
Fernando Trueba Producciones Cinematográficas,21108,2470
Fox Film Corporation,5488,42640
Twentieth Century Fox Film Corporation,306,30462
Twentieth Century Fox Film Corporation,306,10243
"Associates & Aldrich Company, The",19754,10243
Linebrook,54237,42541
Twentieth Century Fox Film Corporation,306,37103
Twentieth Century Fox Film Corporation,306,46059
Landers-Roberts Productions,14115,46059
Twentieth Century Fox Film Corporation,306,40085
Jerry Wald Productions,10917,40085
Gainsborough Pictures,1221,47684
Tristar Pictures,559,2263
Carolco Pictures,14723,2263
Twentieth Century Fox Film Corporation,306,6523
Rizzoli Film,12778,2527
Les Films De La Boétie,18477,2527
Twentieth Century Fox Film Corporation,306,18780
Twentieth Century Fox Film Corporation,306,19728
Twentieth Century Fox Film Corporation,306,26205
Hisa-Film,1284,3009
James Productions,12315,6643
Hill-Hecht-Lancaster Productions,14269,6643
Twentieth Century Fox Film Corporation,306,18972
Paramount Pictures,4,14817
Nickelodeon Movies,2348,14817
Megalovision,31587,41426
Whaley-Malin Productions,91502,41426
Channel Four Films,181,41791
Mirabai Films,6235,41791
Majestic Films,62532,49842
Propaganda Films,278,41670
Hollywood Pictures,915,41670
Isis,23234,41670
Mansfield Pictures,23235,41670
Sandollar,23236,41670
Batjac Productions,2532,30708
Warner Bros.,6194,30708
Batjac Productions,2532,38765
Warner Bros.,6194,38765
The Rank Organisation,364,29627
Enigma Productions,7049,29627
National Film Finance Corporation (Nffc),11493,29627
Rko Pictures,4361,36372
Edward R. Pressman Film,6455,36372
Showtime/The Movie Channel,29849,36372
Geoff Reeve Enterprises,29850,36372
Ugc Images,1475,30529
Stéphan Films,2359,30529
3 Emme Cinematografica,22979,30529
Dazu Film,55381,30529
Imagine Entertainment,23,24073
Universal Pictures,33,24073
Palace Pictures,927,2071
Metro-Goldwyn-Mayer (Mgm),8411,2071
Twentieth Century Fox Film Corporation,306,43516
First Artists,4376,33638
National General Pictures,7698,33638
Universal Pictures,33,32489
Ross Hunter Productions Inc.,1830,32489
Touchstone Pictures,9195,48864
Silver Screen Partners Iv,10282,48864
New Line Cinema,12,10152
19 Entertainment,20877,31246
Columbia Pictures,5,11375
Revolution Studios,497,11375
Nickelodeon Movies,2348,20694
Paramount Animation,24955,20694
Australian Film Finance Corporation,1380,16311
Wildheart Films,2857,16311
Alibi Films,3174,16311
British Broadcasting Corporation (Bbc),15278,24985
Three Springs Productions,28236,55735
Etalon Film,9341,39088
Epsilon Motion Pictures,1171,17813
Franchise Pictures,1403,17813
Escape Artists,1423,17813
Reiner / Greisman Productions,86256,17813
Columbia Pictures Corporation,441,42995
Geoffrey-Kate Productions,14048,42995
Paramount Pictures,4,4708
Marianne Productions,1497,4708
Transcontinental Films,1723,4708
Paramount Pictures,4,35068
Hemdale,16593,35068
Michael Deeley-Peter Yates Films,52520,35068
D.W. Griffith Productions,4759,42511
Hammer Film Productions,1314,35669
New South Wales Film & Television Office,418,49584
Showtime Australia,2948,49584
Australian Film Finance Corporation (Affc),8724,49584
Premium Movie Partnership,48199,49584
Dna Films,284,170
British Film Council,10889,170
Columbia Pictures,5,9471
Wonderland Sound And Vision,4022,9471
Tall Trees Productions,10239,9471
Flower Films (Ii),19813,9471
Galliano Iuso Per Digital Film,2706,12800
Milky Way Image Company,5632,9581
Team Work Motion Pictures,25714,9581
Miss Q,40765,117179
Isn'T It Romantic,40766,117179
Arenafilm,14591,15486
Filmverlag Der Autoren,10869,216
Tango Film,11626,216
Fine Line Features,8,47676
August Entertainment,3322,47676
Mindel-Shaw Productions,24868,47676
Inspirational Films,55037,45139
Columbia Pictures,5,44736
Warwick Film Productions,1807,44736
Avala Film,5940,44736
United Artists,60,18569
Selznick International Pictures,1553,18569
Walter Wanger Productions,10096,52758
Twentieth Century Fox Film Corporation,306,38171
Universal Pictures,33,61225
Finnegan/Pinchuk Productions,20986,61225
Waterhorse Productions,51560,61225
Paramount Pictures,4,18886
Columbia Pictures Corporation,441,24109
Metro-Goldwyn-Mayer (Mgm),8411,19957
Barwood Films,3645,42176
First Artists,4376,42176
Warner Bros.,6194,42176
Universal Pictures,33,39231
Gibraltar Productions,3809,39231
Laurel Productions,10697,39231
Universal Pictures,33,18722
Melinafilm,8526,43039
Lopert Pictures Corporation,39125,43039
Barwood Films,3645,40634
Warner Bros.,6194,40634
Kurosawa Production Co.,2680,20645
Shochiku Company,4641,20645
Shôchiku Eiga,5070,20645
Loew'S,1460,33454
Metro-Goldwyn-Mayer (Mgm),8411,33454
Warner Bros.,6194,19753
Norbud Productions,66659,19753
Norbud Films,76320,19753
Marianne Productions,1497,11482
Barwood Films,3645,42492
First Artists,4376,42492
Saticoy Productions,2153,6949
Warner Bros.,6194,6949
Universal Pictures,33,1927
Good Machine,10565,1927
Valhalla Motion Pictures,11533,1927
Marvel Enterprises,19551,1927
Type A Films,2308,10327
Marc Platt Productions,2527,10327
Metro-Goldwyn-Mayer (Mgm),8411,10327
Dreamworks Animation,521,14411
Columbia Pictures,5,296
Intermedia Films,763,296
Warner Bros.,6194,296
C-2 Pictures,7340,296
Imf Internationale Medien Und Film Gmbh & Co. 3. Produktions Kg,19116,296
Mostow/Lieberman Productions,23636,296
France 2 Cinéma,83,302
Canal Plus,104,302
Fidélité Productions,147,302
Gimages,148,302
Foz,149,302
Headforce Ltd.,150,302
Walt Disney Pictures,2,22
Jerry Bruckheimer Films,130,22
Videofilmes,346,46993
Wild Bunch,856,46993
Lumière,11793,46993
Dominant 7,93186,46993
Twentieth Century Fox Film Corporation,306,8698
Jd Productions,475,8698
International Production Company,1507,8698
Angry Films,12087,8698
Mediastream Dritte Film Gmbh & Co. Beteiligungs Kg,19352,8698
Ctb Film Company,318,554
Renn Productions,82,34840
Canal+,5358,34840
Centre National De La Cinématographie (Cnc),18367,34840
Isle Of Man Film Commission,8719,17920
British Broadcasting Corporation (Bbc),15278,17920
Trademark Films,22153,17920
Take 3 Partnership,60283,17920
Tla Releasing,328,40947
Columbia Pictures Corporation,441,8961
Don Simpson/Jerry Bruckheimer Films,10288,8961
Golden Mean,1867,17403
Focus Features,10146,17403
Radar Pictures,14718,17403
Universal Pictures,33,9486
Studiocanal,694,9486
Miramax Films,14,3472
Bbc Films,288,3472
Celador Productions,1390,3472
Jonescompany Productions,12666,3472
Fandango,2441,35265
Mystery Clock Cinema,908,25921
Australian Film Finance Corporation (Affc),8724,25921
Hughes Entertainment,477,11894
Warner Bros.,6194,11894
Amblin Entertainment,56,20726
Warner Bros.,6194,20726
Tristar Pictures,559,24558
Columbia Pictures Corporation,441,12649
Highroad Productions,18705,12649
Warner Bros.,6194,44916
Bbc Films,288,24356
Intermedia Films,763,24356
Paramount Pictures,4,1996
Toho-Towa,657,1996
Mutual Film Company,762,1996
Lawrence Gordon Productions,840,1996
British Broadcasting Corporation (Bbc),3324,1996
October Pictures,14362,1996
Eidos Interactive,19105,1996
Universal Pictures,33,4464
Spyglass Entertainment,158,4464
The Kennedy/Marshall Company,862,4464
Dreamworks Pictures,7293,4464
Touchstone Pictures,9195,4464
Dimension Films,7405,12279
Grosvenor Park Films Llp,1983,9104
Film4,9349,9104
Good Machine,10565,9104
Laughlin Park Pictures,5286,33339
Ifc Productions,26468,33339
Cattleya,10102,47232
Moonstone Entertainment,22289,47232
Hotel Productions,78182,47232
Fondo Para La Producción Cinematográfica De Calidad (Foprocine),9980,71714
Fondo Ibermedia,22483,71714
Consejo Nacional Para La Cultura Y Las Artes (Conaculta),22622,71714
Vía Digital,357,54580
Eurimages,850,54580
Continental Producciones,6279,54580
Instituto De La Cinematografía Y De Las Artes Audiovisuales (Icaa),9974,54580
Televisión De Galicia (Tvg) S.A.,10050,54580
Antena 3 Televisión,11737,54580
Sogepaq,11955,54580
Elías Querejeta Producciones Cinematográficas S.L.,12009,54580
Mediapro,12010,54580
Quo Vadis Cinéma,12011,54580
Eyescreen S.R.L.,12012,54580
Code Entertainment,14589,4613
Eclipse Catering,23787,4613
The Mirisch Corporation,219,12530
Nelson Entertainment,365,45096
Interscope Communications,10201,45096
United Artists,60,21882
Levy-Gardner-Laven,36248,21882
David V. Picker Productions,14374,29805
Two Roads Productions,85470,29805
Kings Road Entertainment,4255,24993
Phalanx Productions,1167,53021
"Mirisch Corporation, The",13219,53021
Claude Productions,20199,53021
The Mirisch Corporation,219,430
Tla Releasing,328,123833
United Artists,60,5185
The Mirisch Production Company,11579,5185
Mirisch Films,14829,5185
Orion Pictures,41,10553
Handistom Investment,3970,21512
Kings Road Entertainment,4255,21512
Kamisha Corporation,68152,21512
Benedict Pictures Corp.,1333,21449
United Artists,60,4984
Levy-Gardner-Laven,36248,4984
Universal Pictures,33,8273
Zide-Perry Productions,3169,8273
Liveplanet,7161,8273
Loumolo & Co.,52942,8273
City Light Films,136,8046
Revolution Studios,497,8046
Casey Silver Productions,877,8046
Film Council,246,8094
Scottish Screen,698,8094
Bórd Scannán Na Héireann,1898,8094
Walt Disney Pictures,2,10330
Gunn Films,3538,10330
Casual Friday Productions,93528,10330
Procirep,311,125952
Canal+,5358,125952
Original Film,333,9257
Columbia Pictures Corporation,441,9257
Camelot Pictures,11728,9257
Chris Lee Productions,20033,9257
Illusion Entertainment,20034,9257
Fox Searchlight Pictures,43,9499
Merchant Ivory Productions,2370,9499
Gaga,3656,17180
Oz Productions Ltd.,15395,17180
Gotham Group,3672,15292
Cino Del Duca,2342,12491
Arco Film,4498,12491
Brookwood Entertainment,10844,41660
Columbia Pictures Corporation,441,78041
Delphi Iii Productions,3088,78041
Palisades Partners,65285,27814
Universal Pictures,33,41206
Kanin Productions,20281,41206
Vanguard Films,614,33954
Republic Pictures,1432,23395
River One Films,10631,47278
Arco Film,4498,24192
Lux Compagnie Cinématographique De France,44923,24192
Roxanne Company,29406,10237
Rizzoli Film,12778,833
Amato Film,20994,833
Produzione Films Vittorio De Sica,41116,833
Avco Embassy Pictures,494,42470
Tristar Pictures,559,3101
New Line Cinema,12,6466
Cecchi Gori Group Tiger Cinematografica,371,6466
Avery Pix,1565,6466
Sean S. Cunningham Films,17611,6466
Crystal Lake Entertainment,21783,6466
Wtc Productions,50102,6466
Yannix Technology Corporation,53063,6466
Pandora Cinema,185,20210
Gerber Pictures,975,20210
900 Films,3742,20210
Gaylord Films,5367,20210
Asphalt Productions,51768,20210
Tig Productions,335,2055
Touchstone Pictures,9195,2055
Beacon Pictures,10157,2055
Cobalt Media Group,18619,2055
Star Overseas,3477,11770
Universe Entertainment,20543,11770
Greenestreet Films,2152,14926
Metro-Goldwyn-Mayer (Mgm),8411,14926
Paul Hough Entertainment,19730,1778
Splendid Pictures,368,10923
Maverick Films,4000,10923
Metro-Goldwyn-Mayer (Mgm),8411,10923
Dylan Sellers Productions,8807,10923
Madacy Entertainment,12027,10923
Hollywood Pictures,915,17745
Touchstone Pictures,9195,79888
Initial Entertainment Group (Ieg),7380,114776
Teagarden Pictures Inc.,15890,114776
United Artists,60,21989
Hot Dog Partnership Productions,83938,21989
Bryan Foy Productions,5229,18573
Warner Bros.,6194,18573
Twentieth Century Fox Film Corporation,306,37451
New Line Cinema,12,41759
Roven-Cavallo Entertainment,36887,41759
Canadian Film Development Corporation (Cfdc),4952,37227
Warner Bros.,6194,37227
Famous Players Limited,16914,37227
Les Films Ariane,7110,48791
Kenneth Madsen Filmproduktion A/S,53267,48791
Woodline Films Ltd.,53268,48791
Virgin,1419,41944
Longfellow Pictures,8802,41944
Initial Film And Television,40426,41944
Monument Pictures,4199,8992
Embassy Films,40870,8992
Winters Hollywood Entertainment Holdings Corporation,5484,35371
Atlantic Entertainment Group,3267,19053
Valley 9000,8784,19053
Warner Bros.,6194,11206
Caledonia Pictures,12854,49762
France 2 Cinéma,83,30970
Les Films Alain Sarde,635,30970
Bavaria Film,1704,30970
Zweites Deutsches Fernsehen (Zdf),4606,30970
Canal+,5358,30970
Arte France Cinéma,6916,30970
Mk2 Productions,9209,30970
Filmex,57661,30970
Romanian Culture Ministry,78962,30970
Original Pictures,4234,13154
Warner Bros.,6194,13154
Shôchiku Eiga,5070,18148
Les Films Du Losange,223,54898
Ministère De La Culture Et De La Communication,25818,54898
Ministères De La Culture De L'Industrie Et Des P.T.T.,30344,54898
P.T.T.,30345,54898
American Zoetrope,70,636
Warner Bros.,6194,636
Red Lion,2409,3055
Fallsapart Productions,60360,40920
Cj Entertainment,7036,54986
Mirae Asset Capital,11556,54986
Taehung Pictures,18899,54986
Saehan Industries,94913,54986
Knightsbridge Films,20544,43048
Ealing Studios,2650,11898
Ifc Productions,26468,26225
Universal Pictures,33,14881
Malpaso Productions,171,14881
Paramount Pictures,4,26198
Associated Capital,15124,26198
Capital Equipment Leasing,15125,26198
Toho Company,882,35072
American International Pictures (Aip),9266,35072
Toho Company,882,43226
Alta Vista Productions,4820,44585
American International Pictures (Aip),9266,44585
Warner Bros.,6194,35073
Jack Dietz Productions,19558,35073
Orion Pictures Corporation,14150,9051
Geoffrey Productions,15152,9051
Universal Pictures,33,9362
No Frills Film Production,3851,9362
The Archers,11382,19542
Independent Producers,14029,19542
United Artists,60,936
Mirisch G-E Productions,23533,936
United Artists,60,12268
Amjo Productions,23534,12268
Twentieth Century Fox Film Corporation,306,10999
Slm Production Group,396,10999
Silver Pictures,1885,10999
Universal Pictures,33,33521
The Mirisch Corporation,219,33521
Greenwich Film Productions,1657,4593
Columbia Pictures Film Production Asia,2798,12276
Guangxi Film Studio,38550,12276
Toho Company,882,3782
Capital Arts Entertainment,2365,36629
Australian Broadcasting Corporation,1253,2891
Television New Zealand,1254,2891
Ellepi Films,750,41806
Televisión Española (Tve),6639,41806
Iberoamericana Films Internacional,22533,41806
Tps Cinéma,884,38304
Canal+,5358,38304
Union Générale Cinématographique (Ugc),7248,38304
Centre National De La Cinématographie (Cnc),18367,38304
Sofica Sofinergie 5,23446,38304
Ciné B,27196,38304
Vértigo Films,69195,38304
Spanish Fork Motion Picture,4473,26246
Rtv Slovenija,28367,124839
Kinetikon Pictures,58227,124839
Bioskop Film,5982,20815
Cinecom Entertainment Group,8865,20815
Cinetudes Films,13060,20815
Wonderview Productions,56291,19433
Cracking The Earth Films,2257,7504
Kaleidoscope Entertainment,2141,513
Trial By Fire Films,2142,513
Alfa Cinematografica,15842,6619
Paramount Pictures,4,32316
Living Films,2877,10610
Emperor Multimedia Group (Emg),3320,10610
Golden Port Productions Ltd.,73998,10610
Dimension Films,7405,2830
Ceská Televize,1083,15920
Bkp Film,81801,15920
Buc-Film,81802,15920
Miramax Films,14,21413
Liveplanet,7161,21413
Ensueño Films,4526,38874
Flamenco Films S.A.,7007,38874
Tornasol Films,7680,38874
Cartel Films,21111,38874
Dmvb Films,21113,38874
